"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"IFI16";1,1855288108649;1,18555094307782;10,0087684102746;1,78229424599461e-13;1,60781104496953e-11
"CHMP5";1,22333831023641;1,22361995532929;6,08171614984634;1,81721473542823e-13;1,62893748720697e-11
"RTDR1";-2,76094459336694;-2,84540748026732;-0,115329649842467;2,04044152735793e-13;1,81753291521826e-11
"STAC3";1,6458837819761;1,65931365164079;1,0719487488694;2,34346157852156e-13;2,07440289603755e-11
"BRCA2";1,60577079502246;1,61392250848209;2,10654375063026;2,49922043301738e-13;2,1857840978676e-11
"IRS2";-1,47856449512767;-1,47911823583925;5,43917517554282;2,50015550275049e-13;2,1857840978676e-11
"ABI3";0,961444969207669;0,961504645500413;7,46497814912493;2,61436257097084e-13;2,27160841059263e-11
"FBXO6";1,39796078275731;1,39977548670596;4,0382829355698;3,03604386726381e-13;2,62192007878399e-11
"GBP1";1,64633811812939;1,64642610507448;8,99389382837157;3,19221028231806e-13;2,74007722596792e-11
"IRF5";1,09338193767277;1,09348875207454;7,33474301299448;3,40574668303406e-13;2,90575845010912e-11
"GSDMB";1,59576145277249;1,60625940963993;1,35558604565211;3,78305682076029e-13;3,20834932649269e-11
"CAMK1D";-1,08731939738973;-1,08759823319739;5,89577085393385;3,95384371325886e-13;3,33323145898126e-11
"ACP2";1,00992175666026;1,0109975535462;3,6036545735682;5,21175272777843e-13;4,36769549606662e-11
"RASGEF1B";1,12819434228435;1,12907553404076;4,39295043326671;6,5818908283227e-13;5,48348940009026e-11
"JUP";1,72041794833914;1,7209021590856;6,33065223299366;7,98492989730457e-13;6,61348316582015e-11
"SDC3";1,6140717628296;1,61915247531473;2,30738709672293;8,27999556352714e-13;6,81799867245551e-11
"LMO2";1,76709180916819;1,77960384597326;1,20197053651059;9,19381231786758e-13;7,5267031131768e-11
"DDB2";0,866156460920153;0,866902589906973;3,73422922849876;1,15758710456822e-12;9,39680536871422e-11
"NR4A1";1,9614366986811;1,97024160987716;1,57369124885229;1,16108235509778e-12;9,39680536871422e-11
"ALPL";-2,3467778177633;-2,34720864511336;7,04902267805656;2,02542719104409e-12;1,62989348333849e-10
"MR1";0,930936965765776;0,931347250392331;4,89769636660135;2,19132474457106e-12;1,7534312066305e-10
"CLEC9A";-1,78020205995751;-1,78836132826515;2,08581728418094;2,32494802274592e-12;1,8499010587725e-10
"ETV7";2,31985766827086;2,32839427314148;3,64981874824865;2,70668567355838e-12;2,14160833489426e-10
"FDXR";1,04522221027173;1,04821168406959;2,05375669333462;2,84269656896853e-12;2,23672841701673e-10
"CD300C";0,980929113734208;0,981139439719637;5,84307065004882;4,204371906538e-12;3,28986294543081e-10
"CASP10";0,979937132189723;0,980102602220251;6,39893558969812;4,87129950218669e-12;3,79078103568517e-10
"GRAMD1C";-1,9913499321503;-2,00099743004415;2,17411952138768;5,20021830143401e-12;4,02462796738851e-10
"ARHGEF3";0,699933320948355;0,700021562769879;6,70048553561402;5,90172694897269e-12;4,5427260205598e-10
"KLF4";1,08313658692439;1,08354380207821;4,98675581929641;6,60170034695809e-12;5,05404767643067e-10
"APOBEC3A";1,45948490454027;1,45956602176309;8,48999334647072;6,64260652174443e-12;5,05802344986379e-10
"PDZD8";-0,974357248605681;-0,974845641445127;4,80707130940552;7,18120062551577e-12;5,43889542562459e-10
"MS4A7";1,09918135160837;1,0996033755734;4,94387461114827;7,86196542939124e-12;5,9228200200249e-10
"KIAA0226";0,97649258163767;0,976597457514615;7,38597074821703;8,56263202086008e-12;6,41653742388578e-10
"C3AR1";1,44038428660587;1,44074099757675;5,79784779662625;1,03284225417931e-11;7,69902360312717e-10
"C4orf33";1,12272899517943;1,12564454573603;2,5257572000593;1,05578498451406e-11;7,82883912862439e-10
"ZNF496";1,24815352529072;1,24902623968591;4,48073793247796;1,20050059348194e-11;8,85556765910665e-10
"MARCH1";0,930198272709171;0,930413464186533;5,80775352343919;1,21650635419219e-11;8,92713963441657e-10
"EIF3L";-0,893731957349656;-0,893802627888355;7,50115327447917;1,56927595288714e-11;1,14565233612065e-09
"CLEC4F";3,04469193536338;3,0766043398171;0,55901859413451;1,72387258474917e-11;1,25206191886167e-09
"GALM";1,40023652379361;1,40158109347225;4,96569479992488;1,78353239037434e-11;1,28878414514652e-09
"APOL6";1,21460036166708;1,21484507746273;6,85852676902352;2,03300721651708e-11;1,46159803083916e-09
"APOBEC3G";0,985157841412486;0,985265328576426;7,21050007639441;2,21821522707107e-11;1,58669607378826e-09
"LILRB1";1,14831168724433;1,14868015927293;5,46405575790571;2,75627780676898e-11;1,9616664611693e-09
"DUSP5";1,11661863837399;1,11745165293508;4,37445384512784;3,13733622497174e-11;2,22170464771374e-09
"ACOT9";1,00650551350444;1,00680317415651;5,8178292029222;3,2847424116396e-11;2,31172146958498e-09
"RPL3";-0,986745226128935;-0,986764082836281;9,61693885206802;3,29709621447551e-11;2,31172146958498e-09
"NTNG2";1,4195909220647;1,41984102476627;7,07129452714176;3,32183100863123e-11;2,3175907672534e-09
"C11orf75";1,00990186188584;1,01051359914526;4,36236261145389;3,53470588705102e-11;2,4540215430541e-09
"KCTD14";3,17372692719034;3,72808619589019;-1,10478572275491;4,20358505077098e-11;2,90416463775948e-09
"C22orf28";0,771763230786111;0,771861300385406;6,78404956906074;4,55620244873491e-11;3,13249977094332e-09
"LRRC16B";1,72229673857949;1,73916865556038;0,555275972641454;4,95850312688484e-11;3,39262221188744e-09
"ZNF684";1,20522549032903;1,20798606289152;2,99420716877221;5,06942680747042e-11;3,45184095549056e-09
"WLS";-1,76491488176301;-1,76611992542457;4,91029956904053;5,19377957146906e-11;3,51959330481896e-09
"SLFN11";0,862477554127134;0,86294220880114;4,58876716596733;5,71705154378639e-11;3,85574290545936e-09
"CCNJL";-1,53126820742777;-1,53179960642321;5,72618509276032;5,75550395693063e-11;3,86327974132742e-09
"EEF1G";-0,937012788400267;-0,937027647420938;9,76656472383474;7,47807490574858e-11;4,99584787217534e-09
"SP100";0,888913580409487;0,888968803849428;8,02669299566894;7,68039719663416e-11;5,1069232627197e-09
"VAMP5";1,23635245442619;1,2374012323143;4,36878543245103;8,10592155978635e-11;5,36468070332963e-09
"PARP11";0,848444613744298;0,848718322834121;5,52989603202626;9,80274038567032e-11;6,45749823638366e-09
"NECAB2";-2,19757107463446;-2,20596705170872;2,82641949703248;9,90052574903193e-11;6,49171973071941e-09
"DZIP1L";2,80962197706428;2,84030033208501;3,22578390223808;1,03327533552932e-10;6,7439071783879e-09
"KIAA1045";-2,98192349517432;-3,17643776053421;-0,720834090642863;1,04681129063175e-10;6,80091206844841e-09
"GIMAP8";1,02749260980255;1,02758131209239;7,39644616480086;1,09730665379142e-10;7,09641741445109e-09
"ANGPT1";-1,76318687759527;-1,77115375439691;1,99763273552199;1,2407303851967e-10;7,98748383888222e-09
"NR1H3";1,51921127545317;1,52783493045521;1,17044310205146;1,24939723423474e-10;8,00688372328809e-09
"SGK1";-2,15848876085193;-2,21852379809126;0,275678921852771;1,25937306432775e-10;8,03445977931259e-09
"GPR20";1,90137285636648;1,91972217735436;0,330105097101478;1,30046775467745e-10;8,25942816569361e-09
"FCN1";0,84991133091835;0,849922674760418;9,86169258655271;1,38538636516502e-10;8,75947637938933e-09
"ORM1";-3,00298601355862;-3,01866099607132;2,72311602451852;1,43220719879028e-10;9,01526691398521e-09
"LNPEP";1,44654823830553;1,45603045085006;0,984890443892461;1,51698417821028e-10;9,47954524746116e-09
"IGF1R";-1,07206039057527;-1,07224603891392;6,46832601265843;1,51935096460756e-10;9,47954524746116e-09
"ATF5";1,05427045263949;1,05462168882436;5,7375225988465;1,61290053406924e-10;1,00190834491328e-08
"PPM1K";0,923048234119469;0,923324550972135;5,83316006658229;1,83537306150792e-10;1,13512614280073e-08
"DNAJB5";-1,35754754834925;-1,36371517498507;1,82331625983244;1,95714374332203e-10;1,20517507985521e-08
"MTHFD2";0,906816081065419;0,907015116250836;5,95986342693818;1,97208828599665e-10;1,20912062314158e-08
"PGAP1";1,16991987183276;1,17202506206518;3,41866490557066;2,08163009178279e-10;1,2707813357724e-08
"PI3";-2,48238654723793;-2,48321780891204;5,98372859980768;2,58146674318139e-10;1,56915508513639e-08
"PIK3AP1";0,954862200305988;0,954900963632597;8,69989751521069;2,6557035119007e-10;1,60738157431836e-08
"KIF27";-1,10491755418827;-1,10579116473865;4,20609334081994;2,78935075897957e-10;1,68108828933735e-08
"GRIN2D";1,39277937076779;1,40637405612266;0,596777742436009;2,91160586455069e-10;1,74733363811997e-08
"SCIMP";0,889646121421883;0,889721336124972;7,28283722710255;3,11562578495998e-10;1,86188219377165e-08
"PMAIP1";1,10773872352329;1,10927149919947;3,4315501302299;3,34640463245648e-10;1,99139196678492e-08
"MT1F";1,12753027488602;1,12973497875699;2,90936550780912;3,36435695416864e-10;1,99369822351006e-08
"RIN1";1,13015425951138;1,13257692937415;2,62849919577535;3,459790132451e-10;2,04170865191265e-08
"LMNB1";1,09188751437089;1,09242217183304;5,32925744298497;3,99462141762936e-10;2,34754452854293e-08
"TAP2";0,949628705036356;0,949717811914092;7,5922691024434;4,31042804109241e-10;2,52266910520627e-08
"ANXA5";0,882004907212679;0,882094892611657;7,15063970611438;4,92498704056833e-10;2,87047701463248e-08
"SRC";0,965279226832895;0,966416157678165;3,57395851820238;5,28609946961581e-10;3,06832077000691e-08
"CD74";0,828541550374045;0,828572648539514;8,36625348124752;5,63199311065369e-10;3,25575177249748e-08
"VRK2";0,856577202407678;0,856830581663851;5,43807465012422;5,86527359993818e-10;3,37682398357416e-08
"HAVCR2";1,0799522533724;1,08060406268371;4,43969555469569;6,19991222974795e-10;3,55503469270932e-08
"ORM2";-2,98848524514477;-3,00167823105916;2,99925308844303;6,8850676225645e-10;3,93198438461214e-08
"TMEM51";1,6738220409602;1,69000426957138;0,843262103782016;7,56162111790253e-10;4,3010136503154e-08
"ANKFY1";0,847346040896313;0,847513908669157;6,46780698648923;7,85308321684295e-10;4,44892870400587e-08
"RIPK3";0,839729454018244;0,840323076462176;4,23217484112221;8,32743301785295e-10;4,69886190565145e-08
"MME";-1,63614510316362;-1,64254882981134;2,57091498427914;8,9849554767001e-10;5,03645911950323e-08
"VNN2";-1,38386070021265;-1,38394611117424;8,16588949944302;8,9968520598342e-10;5,03645911950323e-08
"MYOF";1,19749145597174;1,19829983262351;4,58555010003499;9,62860551805732e-10;5,36889527371046e-08
"SORL1";-1,00988808471086;-1,00992917096667;8,61988750479342;1,1867074727252e-09;6,59111291615962e-08
"CA4";-1,90997311774101;-1,91179554886149;4,57106424009346;1,24331684860204e-09;6,878553330762e-08
"CD86";0,820098414405337;0,820270120536744;5,78347936755154;1,2700139440408e-09;6,99891342001941e-08
"TP53INP2";-1,51779560109465;-1,52549400549694;2,2935582782038;1,28752503167771e-09;7,06791357505866e-08
"TPST1";-1,66430670320699;-1,67203949814973;1,98432795513352;1,33097309941466e-09;7,27821313011963e-08
"EPB41L3";0,970327486266779;0,970567100075297;5,74638924051553;1,38898410616733e-09;7,56622380601841e-08
"CDK18";1,09308775079075;1,09776303466417;1,78964500278685;1,45649022072827e-09;7,89650071343326e-08
"CXorf21";1,02589054889502;1,02616664156194;5,93252479579986;1,46076621260998e-09;7,89650071343326e-08
